Adj Close,action,Stop_loss
30.67469024658203,buy,27.60722122192383
29.98707389831543,sell,26.98836650848389
30.447402954101562,buy,27.40266265869141
27.060321807861328,sell,24.354289627075197
31.210174560546875,buy,28.089157104492188
30.038799285888672,sell,27.034919357299806
29.639057159423828,buy,26.675151443481447
30.32035255432129,sell,27.28831729888916
29.978368759155273,buy,26.980531883239745
28.2741756439209,sell,25.44675807952881
31.22459602355957,buy,28.102136421203614
28.898056030273438,sell,26.008250427246093
30.60548973083496,buy,27.544940757751466
